region,cases,deaths,recovered
Senegal,14816,304,11818
Zambia,14443,332,13629
Sudan,13578,836,6760
Norway,13277,267,10371
Albania,12787,370,7139
Tunisia,12479,174,2386
Namibia,10663,117,8431
Malaysia,10576,133,9666
DRC,10537,271,10041
Guinea,10434,65,9801
Maldives,9885,34,8530
French Guiana,9762,65,9431
Tajikistan,9475,74,8244
Montenegro,9428,151,5728
Finland,9379,343,7850
Gabon,8716,54,7906
Haiti,8646,225,6551
Luxembourg,8090,124,6862
Myanmar,7827,133,2085
Zimbabwe,7725,227,6007
Slovakia,7629,41,3978
Mauritania,7425,161,7028
Mozambique,7262,49,4350
Uganda,6879,69,2961
Jordan,6042,35,3812
Malawi,5746,179,4140
Cabo Verde,5412,54,4837
Djibouti,5407,61,5338
Jamaica,5395,76,1444
Eswatini,5343,108,4693
Cuba,5270,118,4582
Nicaragua,5073,149,2913
Hong Kong,5057,104,4749
Equatorial Guinea,5018,83,4509
Congo,5005,89,3887
CAR,4802,62,1830
Suriname,4779,101,4560
Rwanda,4779,27,2995
Slovenia,4694,143,3168
Guadeloupe,4487,42,2199
Georgia,4399,26,1705
Angola,4363,159,1473
Trinidad and Tobago,4136,67,1960
Lithuania,4070,89,2253
Syria,3924,181,998
Aruba,3721,25,2501
Bahamas,3618,80,1915
Gambia,3552,110,2012
Mayotte,3541,40,2964
Thailand,3516,59,3353
Réunion,3501,11,2482
Somalia,3465,98,2877
Sri Lanka,3324,13,3129
Estonia,3076,64,2395
Mali,3034,130,2382
Malta,2898,27,2191
South Sudan,2664,49,1290
Botswana,2567,13,624
Guyana,2535,69,1464
Iceland,2476,10,2142
Benin,2325,40,1954
Guinea-Bissau,2324,39,1549
Sierra Leone,2183,72,1665
Yemen,2029,586,1245
Uruguay,1946,47,1661
Burkina Faso,1929,56,1252
New Zealand,1827,25,1737
Andorra,1753,53,1203
Belize,1706,22,1019
Togo,1701,41,1297
Cyprus,1654,22,1369
Latvia,1594,36,1248
Lesotho,1507,35,766
French Polynesia,1469,5,1237
Liberia,1337,82,1219
Martinique,1290,20,98
Niger,1193,69,1107
Chad,1164,82,997
Vietnam,1069,35,991
Sao Tome and Principe,908,15,880
San Marino,723,42,669
Diamond Princess,712,13,651
Turks and Caicos,676,5,588
Channel Islands,654,48,575
Sint Maarten,616,21,517
Papua New Guinea,527,7,232
Tanzania,509,21,183
Taiwan,509,7,480
Burundi,476,1,462
Comoros,470,7,453
Faeroe Islands,451,NA,416
Mauritius,367,10,339
Saint Martin,367,8,273
Eritrea,364,NA,309
Gibraltar,361,NA,331
Isle of Man,340,24,312
Mongolia,313,NA,302
Curaçao,301,1,104
Cambodia,275,NA,274
Bhutan,261,NA,196
Cayman Islands,210,1,205
Monaco,199,1,165
Barbados,189,7,174
Bermuda,181,9,167
Brunei,145,3,142
Seychelles,143,NA,136
Liechtenstein,116,1,110
Antigua and Barbuda,97,3,92
British Virgin Islands,69,1,48
Caribbean Netherlands,69,1,21
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
St. Barth,45,NA,25
Fiji,32,2,28
Saint Lucia,27,NA,26
Timor-Leste,27,NA,27
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
Saint Kitts and Nevis,19,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,12,NA,6
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85314,4634,80513
Total:,8518408,303017,5382415
Total:,9838246,182884,8140737
Total:,7695372,242887,6532466
Total:,4614629,218405,2441563
Total:,1436464,34584,1180778
Total:,30861,900,27708
Total:,721,15,651
Total:,32134701,982692,23706318
