region,cases,deaths,recovered
Sri Lanka,3115,12,2907
Slovenia,3079,134,2440
Syria,3041,127,698
Lithuania,3004,86,1920
Jamaica,2964,30,922
Angola,2876,115,1167
Mali,2814,126,2220
South Sudan,2536,47,1290
Estonia,2456,64,2157
Bahamas,2386,50,893
Aruba,2358,13,1119
Jordan,2301,16,1676
Guinea-Bissau,2245,38,1127
Benin,2194,40,1738
Iceland,2135,10,2029
Sierra Leone,2041,71,1602
Trinidad and Tobago,2040,31,707
Réunion,2002,10,880
Botswana,2002,8,493
Malta,1984,13,1565
Yemen,1983,572,1194
New Zealand,1767,24,1631
Uruguay,1653,45,1446
Georgia,1596,19,1294
Cyprus,1502,21,1139
Togo,1457,31,1079
Latvia,1416,35,1187
Burkina Faso,1408,55,1098
Guyana,1401,44,805
Guadeloupe,1363,18,336
Liberia,1306,82,1163
Myanmar,1216,7,359
Andorra,1215,53,928
Niger,1177,69,1091
Belize,1152,15,271
Lesotho,1148,31,528
Vietnam,1049,35,772
Chad,1023,77,914
Sao Tome and Principe,897,15,859
Martinique,758,18,98
San Marino,735,42,660
Diamond Princess,712,13,651
French Polynesia,694,NA,360
Channel Islands,631,48,575
Turks and Caicos,591,5,221
Sint Maarten,511,19,302
Tanzania,509,21,183
Taiwan,490,7,471
Papua New Guinea,479,5,232
Burundi,451,1,357
Comoros,448,7,410
Faeroe Islands,413,NA,379
Mauritius,356,10,335
Isle of Man,336,24,312
Eritrea,330,NA,295
Mongolia,310,NA,296
Gibraltar,305,NA,248
Cambodia,274,NA,272
Saint Martin,239,6,79
Bhutan,228,NA,150
Cayman Islands,205,1,204
Barbados,178,7,153
Bermuda,175,9,158
Monaco,147,1,97
Brunei,145,3,139
Seychelles,136,NA,127
Liechtenstein,107,1,97
Antigua and Barbuda,95,3,91
Curaçao,78,1,39
British Virgin Islands,63,1,10
St. Vincent Grenadines,61,NA,57
Macao,46,NA,46
Fiji,29,2,23
Timor-Leste,27,NA,25
New Caledonia,26,NA,23
Saint Lucia,26,NA,26
Grenada,24,NA,24
Laos,22,NA,21
Dominica,20,NA,18
Caribbean Netherlands,18,NA,7
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,5
Anguilla,3,NA,3
China,85112,4634,80284
Total:,7580748,278678,4454927
Total:,6624039,210196,5234094
Total:,7528133,148930,6042480
Total:,3746023,209518,2127222
Total:,1289817,30905,1025872
Total:,29202,779,24441
Total:,721,15,651
Total:,26798683,879021,18909687
