region,cases,deaths,recovered
Malawi,5474,173,3085
Djibouti,5383,60,5297
Hungary,5379,614,3757
Equatorial Guinea,4928,83,3798
Hong Kong,4756,81,4200
CAR,4698,61,1778
Montenegro,4499,88,3558
Nicaragua,4494,137,2913
Eswatini,4387,88,3078
Congo,3979,78,1742
Cuba,3759,92,3159
Suriname,3724,62,2863
Cabo Verde,3630,38,2713
Slovakia,3626,33,2206
Rwanda,3625,15,1810
Mozambique,3590,21,1927
Thailand,3404,58,3237
Somalia,3275,95,2443
Mayotte,3237,39,2964
Tunisia,3206,71,1476
Sri Lanka,2984,12,2819
Lithuania,2762,85,1802
Slovenia,2755,133,2199
Gambia,2743,93,638
Mali,2717,126,2052
Uganda,2524,26,1268
South Sudan,2510,47,1290
Syria,2440,98,550
Angola,2332,103,977
Estonia,2325,64,2067
Guinea-Bissau,2205,34,1127
Benin,2145,40,1738
Iceland,2087,10,1964
Sierra Leone,2003,69,1577
Yemen,1930,560,1097
Bahamas,1923,48,733
Jamaica,1804,19,846
Malta,1788,10,1121
Aruba,1760,8,587
Jordan,1756,15,1355
New Zealand,1702,22,1554
Botswana,1633,6,224
Uruguay,1543,43,1322
Cyprus,1484,20,935
Georgia,1447,19,1190
Trinidad and Tobago,1411,15,192
Réunion,1372,6,692
Latvia,1366,34,1163
Burkina Faso,1352,55,1058
Togo,1326,27,946
Liberia,1298,82,832
Niger,1173,69,1084
Andorra,1098,53,893
Guyana,1093,31,534
Lesotho,1051,31,526
Vietnam,1036,30,637
Chad,998,77,873
Guadeloupe,935,15,289
Sao Tome and Principe,892,15,842
Belize,760,11,54
Diamond Princess,712,13,651
San Marino,710,42,658
Channel Islands,623,48,545
Martinique,596,16,98
Myanmar,586,6,345
Tanzania,509,21,183
Taiwan,487,7,462
Turks and Caicos,464,3,102
Sint Maarten,442,17,179
Burundi,430,1,345
Papua New Guinea,419,4,232
Comoros,417,7,399
French Polynesia,415,NA,202
Faeroe Islands,411,NA,358
Mauritius,354,10,335
Isle of Man,336,24,312
Eritrea,315,NA,276
Mongolia,301,NA,291
Cambodia,273,NA,264
Gibraltar,270,NA,203
Cayman Islands,205,1,202
Saint Martin,198,5,52
Bhutan,183,NA,118
Bermuda,168,9,151
Barbados,165,7,139
Brunei,144,3,139
Seychelles,136,NA,127
Monaco,122,1,85
Liechtenstein,105,1,96
Antigua and Barbuda,94,3,89
St. Vincent Grenadines,58,NA,57
Curaçao,53,1,34
Macao,46,NA,46
Fiji,28,2,23
Timor-Leste,27,NA,25
British Virgin Islands,26,1,8
Saint Lucia,26,NA,25
Grenada,24,NA,24
New Caledonia,23,NA,23
Laos,22,NA,21
Dominica,20,NA,18
St. Barth,17,NA,9
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Caribbean Netherlands,13,NA,7
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,1
Anguilla,3,NA,3
China,85004,4634,80046
Total:,7100579,264495,4061201
Total:,5974994,194819,4582667
Total:,6603283,135367,5258818
Total:,3446493,206482,2029822
Total:,1217524,28676,945805
Total:,27909,600,22400
Total:,721,15,651
Total:,24371503,830454,16901364
