region,cases,deaths,recovered
Cabo Verde,3884,40,2916
Tunisia,3803,77,1573
Thailand,3417,58,3274
Somalia,3310,98,2481
Mayotte,3301,40,2964
Sri Lanka,3071,12,2879
Uganda,3037,32,1489
Gambia,2963,96,1032
Lithuania,2929,86,1857
Slovenia,2924,133,2323
Mali,2776,126,2169
Syria,2765,112,629
Angola,2654,108,1071
South Sudan,2527,47,1290
Jamaica,2459,21,890
Estonia,2395,64,2112
Bahamas,2217,50,801
Guinea-Bissau,2205,34,1127
Benin,2145,40,1738
Iceland,2116,10,2007
Jordan,2034,15,1508
Sierra Leone,2022,70,1594
Aruba,2006,10,768
Yemen,1958,566,1131
Malta,1909,12,1453
Trinidad and Tobago,1773,25,685
New Zealand,1752,22,1598
Botswana,1724,6,493
Réunion,1714,9,880
Uruguay,1595,44,1409
Georgia,1510,19,1253
Cyprus,1488,20,1139
Latvia,1404,34,1173
Togo,1400,28,1005
Burkina Faso,1370,55,1075
Guyana,1306,39,718
Liberia,1304,82,872
Guadeloupe,1269,16,336
Niger,1176,69,1088
Andorra,1176,53,908
Lesotho,1085,31,528
Vietnam,1044,34,735
Chad,1013,77,880
Belize,1007,13,173
Myanmar,919,6,357
Sao Tome and Principe,896,15,851
San Marino,715,42,660
Diamond Princess,712,13,651
Channel Islands,625,48,545
Martinique,615,16,98
French Polynesia,573,NA,205
Tanzania,509,21,183
Turks and Caicos,508,4,200
Taiwan,488,7,462
Sint Maarten,476,17,200
Papua New Guinea,459,5,232
Burundi,445,1,357
Comoros,423,7,399
Faeroe Islands,411,NA,374
Mauritius,356,10,335
Isle of Man,336,24,312
Eritrea,319,NA,284
Mongolia,304,NA,295
Gibraltar,290,NA,237
Cambodia,274,NA,266
Bhutan,225,NA,142
Saint Martin,213,5,79
Cayman Islands,205,1,202
Barbados,174,7,146
Bermuda,172,9,155
Brunei,144,3,139
Monaco,138,1,89
Seychelles,136,NA,127
Liechtenstein,107,1,97
Antigua and Barbuda,94,3,91
Curaçao,69,1,35
St. Vincent Grenadines,60,NA,57
British Virgin Islands,47,1,8
Macao,46,NA,46
Fiji,28,2,23
Timor-Leste,27,NA,25
Saint Lucia,26,NA,25
Grenada,24,NA,24
New Caledonia,23,NA,23
Laos,22,NA,21
Dominica,20,NA,18
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Caribbean Netherlands,15,NA,7
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,4
Anguilla,3,NA,3
China,85058,4634,80208
Total:,7363359,271516,4243734
Total:,6318385,202649,4935337
Total:,7150965,143396,5737112
Total:,3593206,208035,2083280
Total:,1258221,29871,988150
Total:,28654,686,23584
Total:,721,15,651
Total:,25713511,856168,18011848
