region,cases,deaths,recovered
Turks and Caicos,591,5,221
Sint Maarten,511,19,302
Tanzania,509,21,183
Taiwan,492,7,473
Papua New Guinea,479,5,232
Burundi,451,1,357
Comoros,448,7,410
Faeroe Islands,413,NA,379
Mauritius,356,10,335
Isle of Man,336,24,312
Eritrea,330,NA,295
Gibraltar,312,NA,255
Mongolia,310,NA,296
Cambodia,274,NA,272
Saint Martin,239,6,79
Bhutan,228,NA,150
Cayman Islands,205,1,204
Barbados,178,7,153
Bermuda,175,9,158
Monaco,147,1,97
Brunei,145,3,139
Seychelles,136,NA,127
Liechtenstein,107,1,97
Antigua and Barbuda,95,3,91
Curaçao,78,1,39
British Virgin Islands,63,1,10
St. Vincent Grenadines,61,NA,57
Macao,46,NA,46
Fiji,29,2,23
Timor-Leste,27,NA,25
New Caledonia,26,NA,23
Saint Lucia,26,NA,26
Grenada,24,NA,24
Laos,22,NA,21
Dominica,20,NA,18
Caribbean Netherlands,18,NA,7
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,5
Anguilla,3,NA,3
China,85112,4634,80284
Total:,7587835,278797,4455614
Total:,6624039,210258,5242854
Total:,7593097,149895,6097254
Total:,3757395,209718,2151397
Total:,1290993,30923,1026909
Total:,29202,779,24599
Total:,721,15,651
Total:,26883282,880385,18999278
