region,cases,deaths,recovered
Togo,1640,41,1251
Belize,1590,20,812
Cyprus,1580,22,1282
Andorra,1564,53,1164
Latvia,1515,36,1248
Lesotho,1390,33,754
Liberia,1335,82,1216
French Polynesia,1209,2,966
Niger,1183,69,1104
Chad,1147,81,966
Martinique,1122,18,98
Vietnam,1068,35,942
Sao Tome and Principe,908,15,873
San Marino,723,42,669
Diamond Princess,712,13,651
Turks and Caicos,667,5,567
Channel Islands,644,48,575
Sint Maarten,574,20,488
Papua New Guinea,516,6,232
Tanzania,509,21,183
Taiwan,506,7,479
Burundi,473,1,374
Comoros,470,7,449
Faeroe Islands,431,NA,412
Mauritius,366,10,338
Eritrea,364,NA,305
Gibraltar,350,NA,322
Isle of Man,339,24,312
Saint Martin,330,6,206
Mongolia,311,NA,302
Cambodia,275,NA,274
Bhutan,258,NA,186
Curaçao,228,1,83
Cayman Islands,208,1,204
Monaco,191,1,152
Barbados,185,7,172
Bermuda,178,9,164
Brunei,145,3,142
Seychelles,141,NA,136
Liechtenstein,113,1,109
Antigua and Barbuda,95,3,92
British Virgin Islands,69,1,48
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
Caribbean Netherlands,36,1,17
Fiji,32,2,26
Saint Lucia,27,NA,26
Timor-Leste,27,NA,26
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85269,4634,80464
Total:,8275189,297268,5134357
Total:,9300578,174640,7577464
Total:,7438053,236131,6180800
Total:,4382947,215865,2374051
Total:,1399672,33716,1146306
Total:,30479,879,26931
Total:,721,15,651
Total:,30827639,958514,22440560
