region,cases,deaths,recovered
Macao,46,NA,46
British Virgin Islands,35,1,8
Fiji,28,2,23
Timor-Leste,27,NA,25
Saint Lucia,26,NA,25
Grenada,24,NA,24
New Caledonia,23,NA,23
Laos,22,NA,21
Dominica,20,NA,18
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Caribbean Netherlands,14,NA,7
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,1
Anguilla,3,NA,3
China,85022,4634,80126
Total:,7218370,268103,4140033
Total:,6132988,198433,4711397
Total:,6800473,138380,5419689
Total:,3519204,207099,2053776
Total:,1233365,29141,964884
Total:,28260,629,22904
Total:,721,15,651
Total:,24933381,841800,17313334
