region,cases,deaths,recovered
Réunion,3002,15,1313
Mali,2966,128,2311
Georgia,2937,19,1422
Estonia,2778,64,2337
Malta,2595,16,1978
South Sudan,2594,49,1290
Botswana,2463,11,575
Benin,2280,40,1942
Guinea-Bissau,2275,39,1127
Iceland,2189,10,2104
Sierra Leone,2133,72,1646
Yemen,2019,583,1221
Guyana,1958,58,1302
Uruguay,1856,45,1559
New Zealand,1809,25,1707
Burkina Faso,1748,56,1162
Togo,1608,40,1230
Cyprus,1548,22,1282
Belize,1536,19,696
Latvia,1494,36,1248
Andorra,1483,53,1054
Liberia,1332,82,1214
Lesotho,1327,33,687
Niger,1182,69,1104
Martinique,1122,18,98
French Polynesia,1099,2,672
Chad,1090,81,960
Vietnam,1063,35,936
Sao Tome and Principe,907,15,871
San Marino,723,42,663
Diamond Princess,712,13,651
Turks and Caicos,659,5,561
Channel Islands,639,48,575
Sint Maarten,557,19,477
Papua New Guinea,516,6,232
Tanzania,509,21,183
Taiwan,503,7,478
Burundi,472,1,374
Comoros,467,7,446
Faeroe Islands,428,NA,412
Mauritius,365,10,338
Eritrea,364,NA,305
Gibraltar,343,NA,313
Isle of Man,339,24,312
Saint Martin,330,6,206
Mongolia,311,NA,301
Cambodia,275,NA,274
Bhutan,246,NA,175
Cayman Islands,208,1,204
Curaçao,192,1,68
Barbados,185,7,171
Monaco,181,1,137
Bermuda,178,9,164
Brunei,145,3,141
Seychelles,140,NA,136
Liechtenstein,111,1,105
Antigua and Barbuda,95,3,91
British Virgin Islands,66,1,37
St. Vincent Grenadines,64,NA,62
Macao,46,NA,46
Fiji,32,2,24
Caribbean Netherlands,28,1,17
Saint Lucia,27,NA,26
Timor-Leste,27,NA,26
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85223,4634,80448
Total:,8138798,294093,5039947
Total:,8995895,170339,7291810
Total:,7293061,232691,6045529
Total:,4234691,214503,2290909
Total:,1380283,33309,1131361
Total:,30295,867,26453
Total:,721,15,651
Total:,30073744,945817,21826660
