region,cases,deaths,recovered
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,19,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85307,4634,80505
Total:,8472161,301501,5333915
Total:,9743835,181446,8057251
Total:,7631373,240954,6453622
Total:,4559892,217816,2426502
Total:,1429793,34403,1174714
Total:,30777,895,27609
Total:,721,15,651
Total:,31868552,977030,23474264
