region,cases,deaths,recovered
Trinidad and Tobago,1645,19,894
Botswana,1633,6,224
Uruguay,1570,44,1364
Réunion,1557,6,880
Cyprus,1483,20,935
Georgia,1469,19,1221
Latvia,1393,34,1163
Togo,1390,27,990
Burkina Faso,1352,55,1058
Liberia,1304,82,872
Guyana,1184,35,636
Niger,1175,69,1085
Guadeloupe,1145,16,336
Andorra,1124,53,902
Lesotho,1051,31,526
Vietnam,1040,32,677
Chad,1008,77,878
Belize,964,13,115
Sao Tome and Principe,895,15,848
Myanmar,749,6,351
Diamond Princess,712,13,651
San Marino,710,42,658
Channel Islands,625,48,545
Martinique,596,16,98
Tanzania,509,21,183
Turks and Caicos,490,3,148
Taiwan,488,7,462
French Polynesia,482,NA,202
Sint Maarten,460,17,179
Papua New Guinea,453,5,232
Burundi,445,1,357
Comoros,423,7,399
Faeroe Islands,411,NA,362
Mauritius,355,10,335
Isle of Man,336,24,312
Eritrea,318,NA,284
Mongolia,301,NA,295
Gibraltar,275,NA,226
Cambodia,273,NA,265
Saint Martin,213,5,79
Cayman Islands,205,1,202
Bhutan,195,NA,135
Barbados,170,7,141
Bermuda,169,9,153
Brunei,144,3,139
Seychelles,136,NA,127
Monaco,130,1,89
Liechtenstein,107,1,97
Antigua and Barbuda,94,3,89
Curaçao,62,1,35
St. Vincent Grenadines,60,NA,57
Macao,46,NA,46
British Virgin Islands,35,1,8
Fiji,28,2,23
Timor-Leste,27,NA,25
Saint Lucia,26,NA,25
Grenada,24,NA,24
New Caledonia,23,NA,23
Laos,22,NA,21
Dominica,20,NA,18
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Caribbean Netherlands,15,NA,7
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,1
Anguilla,3,NA,3
China,85031,4634,80153
Total:,7271857,269770,4181078
Total:,6201039,200051,4773295
Total:,6901498,139785,5524602
Total:,3542328,207307,2063013
Total:,1241912,29472,972908
Total:,28385,640,23166
Total:,721,15,651
Total:,25187740,847040,17538713
