region,cases,deaths,recovered
Botswana,1633,6,224
Uruguay,1543,43,1322
Cyprus,1484,20,935
Georgia,1447,19,1190
Trinidad and Tobago,1411,15,192
Réunion,1372,6,692
Latvia,1366,34,1163
Burkina Faso,1352,55,1058
Togo,1326,27,946
Liberia,1298,82,832
Niger,1173,69,1084
Andorra,1098,53,893
Guyana,1093,31,534
Lesotho,1051,31,526
Vietnam,1034,30,632
Chad,998,77,873
Guadeloupe,935,15,289
Sao Tome and Principe,892,15,842
Belize,760,11,54
Diamond Princess,712,13,651
San Marino,710,42,658
Channel Islands,623,48,545
Martinique,596,16,98
Myanmar,586,6,345
Tanzania,509,21,183
Taiwan,487,7,462
Turks and Caicos,464,3,102
Sint Maarten,442,17,179
Burundi,430,1,345
Papua New Guinea,419,4,232
Comoros,417,7,399
French Polynesia,415,NA,202
Faeroe Islands,411,NA,357
Mauritius,354,10,335
Isle of Man,336,24,312
Eritrea,315,NA,276
Mongolia,301,NA,291
Cambodia,273,NA,264
Gibraltar,270,NA,203
Cayman Islands,205,1,202
Saint Martin,198,5,52
Bhutan,183,NA,118
Bermuda,168,9,151
Barbados,165,7,139
Brunei,144,3,139
Seychelles,136,NA,127
Monaco,122,1,85
Liechtenstein,105,1,96
Antigua and Barbuda,94,3,89
St. Vincent Grenadines,58,NA,57
Curaçao,53,1,34
Macao,46,NA,46
Fiji,28,2,23
British Virgin Islands,26,1,8
Saint Lucia,26,NA,25
Timor-Leste,26,NA,25
Grenada,24,NA,24
New Caledonia,23,NA,23
Laos,22,NA,21
Dominica,20,NA,18
St. Barth,17,NA,9
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Caribbean Netherlands,13,NA,7
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,1
Anguilla,3,NA,3
China,85004,4634,80046
Total:,7099480,264487,4061102
Total:,5974994,194819,4582667
Total:,6596820,135204,5253069
Total:,3443057,206415,2028326
Total:,1216567,28657,945508
Total:,27909,600,22134
Total:,721,15,651
Total:,24359548,830197,16893457
